Chr	Start	Gene_symbol	ENSG_ID
12	96252616	AC090001.1	ENSG00000258343
12	96252705	SNRPF	ENSG00000139343
12	96336751	CCDC38	ENSG00000165972
12	96337070	AMDHD1	ENSG00000139344
12	96390142	HAL	ENSG00000084110
12	96390298	AC007298.2	ENSG00000257878
12	96419100	AC007298.1	ENSG00000257715
12	96437297	LTA4H	ENSG00000111144
12	96588159	ELK3	ENSG00000111145
12	96617750	AC008149.1	ENSG00000258177
12	96794337	CDK17	ENSG00000059758
12	96821263	RN7SKP11	ENSG00000252827
12	96879219	AC007513.1	ENSG00000258272
12	96883352	CFAP54	ENSG00000188596
12	97296475	EEF1A1P33	ENSG00000258846
12	97301000	NEDD1	ENSG00000139350
12	97379433	AC007656.1	ENSG00000258131
12	97417798	AC013417.1	ENSG00000257470
12	97825430	RMST	ENSG00000255794
12	98150294	AC007424.1	ENSG00000257501
12	98686222	AC016152.1	ENSG00000258312
12	98850922	SLC9A7P1	ENSG00000227825
12	98897632	LINC02453	ENSG00000245017
12	98909675	TMPO	ENSG00000120802
12	98910028	TMPO-AS1	ENSG00000257167
12	98987368	SLC25A3	ENSG00000075415
12	98993412	SNORA53	ENSG00000212443
12	99038890	IKBIP	ENSG00000166130
12	99038918	APAF1	ENSG00000120868
12	100041530	FAM71C	ENSG00000180219
12	100378431	ANKS1B	ENSG00000185046
12	100403615	RPS4XP1	ENSG00000214203
12	100536625	UHRF1BP1L	ENSG00000111647
12	100536835	AC010203.2	ENSG00000257696
12	100552515	RN7SL176P	ENSG00000266610
12	100566972	GOLGA2P5	ENSG00000238105
12	100592899	ACTR6	ENSG00000075089
12	100593560	AC010203.1	ENSG00000257489
12	100660856	DEPDC4	ENSG00000166153
12	100660917	SCYL2	ENSG00000136021
12	100750856	SLC17A8	ENSG00000179520
12	100867485	NR1H4	ENSG00000012504
12	100967460	GAS2L3	ENSG00000139354
12	100972578	AC010200.1	ENSG00000257803
12	101111303	ANO4	ENSG00000151572
12	101253039	AC138360.1	ENSG00000257325
12	101432871	AC063947.1	ENSG00000258007
12	101460511	AC063947.2	ENSG00000258033
12	101604184	SLC5A8	ENSG00000256870
12	101673886	UTP20	ENSG00000120800
12	101801597	ARL1	ENSG00000120805
12	101802837	AC063948.1	ENSG00000257543
12	101869198	SPIC	ENSG00000166211
12	101962130	MYBPC1	ENSG00000196091
12	102053747	AC117505.1	ENSG00000257514
12	102090724	CHPT1	ENSG00000111666
12	102113585	RNY1P16	ENSG00000199933
12	102133246	SYCP3	ENSG00000139351
12	102167532	AC063950.1	ENSG00000258230
12	102224715	GNPTAB	ENSG00000111670
12	102267400	HSPE1P4	ENSG00000258153
12	102271128	DRAM1	ENSG00000136048
12	102318496	AC084398.2	ENSG00000257202
12	102356167	AC079907.2	ENSG00000258308
12	102357678	NENFP2	ENSG00000258288
12	102455926	WASHC3	ENSG00000120860
12	102457132	AC079907.1	ENSG00000257222
12	102513901	NUP37	ENSG00000075188
12	102513955	PARPBP	ENSG00000185480
12	102591622	PMCH	ENSG00000183395
12	102611390	RN7SL793P	ENSG00000264554
12	102624310	AC093023.1	ENSG00000258142
12	102874422	IGF1	ENSG00000017427
12	103218176	LINC00485	ENSG00000258169
12	103344645	PAH	ENSG00000171759
12	103351463	ASCL1	ENSG00000139352
12	103545619	AC068643.2	ENSG00000257860
12	103572452	AC068643.1	ENSG00000257703
12	103889748	C12orf42	ENSG00000179088
12	103941571	LINC02401	ENSG00000257762
12	103981050	STAB2	ENSG00000136011
12	104051772	AC025265.2	ENSG00000257737
12	104063183	AC025265.3	ENSG00000257766
12	104162635	AC025265.1	ENSG00000257681
12	104213387	AC012555.2	ENSG00000257754
12	104234974	NT5DC3	ENSG00000111696
12	104323883	TTC41P	ENSG00000214198
12	104323989	HSP90B1	ENSG00000166598
12	104359485	C12orf73	ENSG00000204954
12	104359581	TDG	ENSG00000139372
12	104424556	AC078819.1	ENSG00000216285
12	104457960	GLT8D2	ENSG00000120820
12	104458234	HCFC2	ENSG00000111727
12	104532066	NFYB	ENSG00000120837
12	104564172	LINC02385	ENSG00000257193
12	104609556	TXNRD1	ENSG00000198431
12	104659055	RPL18AP3	ENSG00000213442
12	104674499	AC089983.1	ENSG00000257732
12	104697516	EID3	ENSG00000255150
12	104849072	CHST11	ENSG00000171310
12	105352521	SLC41A2	ENSG00000136052
12	105371804	KRT18P20	ENSG00000257758
12	105380087	C12orf45	ENSG00000151131
12	105478354	ALDH1L2	ENSG00000136010
12	105500956	AC016257.1	ENSG00000257999
12	105501101	WASHC4	ENSG00000136051
12	105629067	C12orf75	ENSG00000235162
12	105630015	APPL2	ENSG00000136044
12	105720746	KCCAT198	ENSG00000257642
12	106097980	CASC18	ENSG00000257859
12	106409674	ST13P3	ENSG00000257773
12	106452031	AC011595.2	ENSG00000257890
12	106496940	AC011595.1	ENSG00000257438
12	106533810	NUAK1	ENSG00000074590
12	106563781	AC010182.1	ENSG00000257611
12	106695706	TCP11L2	ENSG00000166046
12	106698056	CKAP4	ENSG00000136026
12	106751435	POLR3B	ENSG00000013503
12	106976684	RFX4	ENSG00000111783
12	107078472	AC079385.2	ENSG00000257711
12	107126700	AC079385.3	ENSG00000257918
12	107168372	RIC8B	ENSG00000111785
12	107168695	AC079385.1	ENSG00000257545
12	107349274	AC007541.1	ENSG00000260329
12	107349496	TMEM263	ENSG00000151135
12	107380943	MTERF2	ENSG00000120832
12	107487606	CRY1	ENSG00000008405
12	107491215	AC078929.1	ENSG00000257548
12	107712189	BTBD11	ENSG00000151136
12	108079508	PWP1	ENSG00000136045
12	108113375	AC007622.1	ENSG00000240441
12	108130331	AC007622.2	ENSG00000258136
12	108155048	PRDM4	ENSG00000110851
12	108168161	ASCL4	ENSG00000187855
12	108228806	AC126177.2	ENSG00000257141
12	108258338	AC126177.4	ENSG00000257398
12	108275018	AC126177.6	ENSG00000257951
12	108297724	AC126177.7	ENSG00000258072
12	108306396	AC126177.1	ENSG00000257129
12	108523247	WSCD2	ENSG00000075035
12	108676011	AC009729.1	ENSG00000257281
12	108733117	CMKLR1	ENSG00000174600
12	108886361	LINC01498	ENSG00000247213
12	108908961	FICD	ENSG00000198855
12	108955175	SART3	ENSG00000075856
12	108956376	ISCU	ENSG00000136003
12	108992095	TMEM119	ENSG00000183160
12	109022462	AC007569.1	ENSG00000257221
12	109027734	SELPLG	ENSG00000110876
12	109125371	CORO1C	ENSG00000110880
12	109251365	SSH1	ENSG00000084112
12	109252707	DAO	ENSG00000110887
12	109459044	SVOP	ENSG00000166111
12	109460893	USP30	ENSG00000135093
12	109491676	USP30-AS1	ENSG00000256262
12	109531276	ALKBH2	ENSG00000189046
12	109535378	UNG	ENSG00000076248
12	109549022	AC007637.1	ENSG00000256139
12	109554399	ACACB	ENSG00000076555
12	109747024	FOXN4	ENSG00000139445
12	109785707	MYO1H	ENSG00000174527
12	109797292	LINC01486	ENSG00000256560
12	109884962	AC007570.1	ENSG00000255655
12	109915205	KCTD10	ENSG00000110906
12	109915349	UBE3B	ENSG00000151148
12	110005919	RNU4-32P	ENSG00000200274
12	110011059	MVK	ENSG00000110921
12	110011678	MMAB	ENSG00000139428
12	110152032	FAM222A	ENSG00000139438
12	110211312	FAM222A-AS1	ENSG00000255650
12	110270539	TRPV4	ENSG00000111199
12	110298224	AC007834.2	ENSG00000256351
12	110304313	RN7SL441P	ENSG00000241413
12	110318292	GLTP	ENSG00000139433
12	110318480	AC007834.1	ENSG00000249094
12	110338078	TCHP	ENSG00000139437
12	110434193	GIT2	ENSG00000139436
12	110436990	ANKRD13A	ENSG00000076513
12	110511490	C12orf76	ENSG00000174456
12	110562139	IFT81	ENSG00000122970
12	110718560	ATP2A2	ENSG00000174437
12	110841534	ANAPC7	ENSG00000196510
12	110868086	HMGA1P3	ENSG00000258011
12	110888211	ARPC3	ENSG00000111229
12	110898792	RPL31P49	ENSG00000241680
12	110906180	FAM216A	ENSG00000204856
12	110907072	GPN3	ENSG00000111231
12	110939459	RAD9B	ENSG00000151164
12	110939921	VPS29	ENSG00000111237
12	111021124	PPTC7	ENSG00000196850
12	111051831	TCTN1	ENSG00000204852
12	111142754	HVCN1	ENSG00000122986
12	111180743	PPP1CC	ENSG00000186298
12	111269582	AC002375.1	ENSG00000257268
12	111284572	CCDC63	ENSG00000173093
12	111358380	MYL2	ENSG00000111245
12	111374388	LINC01405	ENSG00000185847
12	111395615	AC002351.1	ENSG00000258240
12	111471827	CUX2	ENSG00000111249
12	111806924	PHETA1	ENSG00000198324
12	111807085	LINC02356	ENSG00000257595
12	111819670	HSPA8P14	ENSG00000257539
12	111843751	SH2B3	ENSG00000111252
12	112037479	ATXN2	ENSG00000204842
12	112037631	ATXN2-AS	ENSG00000258099
12	112108165	PCNPP1	ENSG00000258359
12	112123789	BRAP	ENSG00000089234
12	112123856	ACAD10	ENSG00000111271
12	112204690	ALDH2	ENSG00000111275
12	112280705	MAPKAPK5-AS1	ENSG00000234608
12	112280906	MAPKAPK5	ENSG00000089022
12	112318052	RPS2P41	ENSG00000244060
12	112337066	ADAM1A	ENSG00000229186
12	112364821	ADAM1B	ENSG00000226469
12	112450968	TMEM116	ENSG00000198270
12	112451119	ERP29	ENSG00000089248
12	112546825	NAA25	ENSG00000111300
12	112563304	TRAFD1	ENSG00000135148
12	112740466	RPL7AP60	ENSG00000213152
12	112819895	HECTD4	ENSG00000173064
12	112849245	RPL6	ENSG00000089009
12	112856154	PTPN11	ENSG00000179295
12	113008183	RPH3A	ENSG00000089169
12	113344581	OAS1	ENSG00000089127
12	113376156	OAS3	ENSG00000111331
12	113416199	OAS2	ENSG00000111335
12	113455555	AC004551.1	ENSG00000257452
12	113494513	DTX1	ENSG00000135144
12	113574043	RASAL1	ENSG00000111344
12	113587662	CFAP73	ENSG00000186710
12	113623283	DDX54	ENSG00000123064
12	113623330	RITA1	ENSG00000139405
12	113658853	IQCD	ENSG00000166578
12	113658899	TPCN1	ENSG00000186815
12	113796370	PLBD2	ENSG00000151176
12	113797297	SLC8B1	ENSG00000089060
12	113860041	SDSL	ENSG00000139410
12	113864105	SDS	ENSG00000135094
12	113909877	LHX5-AS1	ENSG00000257935
12	113910084	LHX5	ENSG00000089116
12	114211487	LINC01234	ENSG00000249550
12	114227611	DYNLL1P4	ENSG00000257231
12	114404175	RBM19	ENSG00000122965
12	114514937	AC010183.1	ENSG00000257603
12	114518185	AC010183.2	ENSG00000257997
12	114542346	GLULP5	ENSG00000257915
12	114679574	LINC02459	ENSG00000257476
12	114845994	TBX5	ENSG00000089225
12	114846247	TBX5-AS1	ENSG00000255399
12	115059565	AC010177.1	ENSG00000258254
12	115121968	TBX3	ENSG00000135111
12	115151615	AC026765.2	ENSG00000257817
12	115206478	AC026765.1	ENSG00000257517
12	115515129	AC008125.1	ENSG00000257958
12	115700974	AC078880.1	ENSG00000257519
12	115738512	AC078880.3	ENSG00000271579
12	115800816	AC078880.2	ENSG00000257726
12	116007468	AC009803.2	ENSG00000258108
12	116077538	AC009803.1	ENSG00000257407
12	116323941	LINC02463	ENSG00000257683
12	116399203	AC012157.1	ENSG00000258034
12	116715142	MED13L	ENSG00000123066
12	116955662	LINC02457	ENSG00000258018
12	116971226	LINC00173	ENSG00000196668
12	116985910	MAP1LC3B2	ENSG00000258102
12	117037074	AC125603.3	ENSG00000258249
12	117099386	AC125603.2	ENSG00000257883
12	117136140	AC125603.1	ENSG00000257654
12	117175874	C12orf49	ENSG00000111412
12	117176095	RNFT2	ENSG00000135119
12	117193678	AC090013.1	ENSG00000239374
12	117319245	HRK	ENSG00000135116
12	117348760	FBXW8	ENSG00000174989
12	117425141	AC127164.1	ENSG00000257279
12	117537283	TESC	ENSG00000088992
12	117537285	TESC-AS1	ENSG00000258285
12	117628335	FBXO21	ENSG00000135108
12	117889974	NOS1	ENSG00000089250
12	118327258	AC084291.1	ENSG00000256071
12	118406787	KSR2	ENSG00000171435
12	118451392	RFC5	ENSG00000111445
12	118500234	WSB2	ENSG00000176871
12	118573661	VSIG10	ENSG00000176834
12	118573831	PEBP1	ENSG00000089220
12	118683876	RPS2P5	ENSG00000240342
12	118810749	TAOK3	ENSG00000135090
12	118814079	AC026367.1	ENSG00000270482
12	118814184	SUDS3	ENSG00000111707
12	119086528	LINC02460	ENSG00000255714
12	119199483	LINC02423	ENSG00000256750
12	119212941	LINC02440	ENSG00000255618
12	119271340	LINC02439	ENSG00000255814
12	119419299	SRRM4	ENSG00000139767
12	119431661	RN7SL508P	ENSG00000244112
12	119438580	AC087885.1	ENSG00000256031
12	119554740	AC084361.1	ENSG00000257095
12	119614288	AC084880.4	ENSG00000256884
12	119616446	HSPB8	ENSG00000152137
12	119621063	AC084880.3	ENSG00000256609
12	119632654	AC084880.1	ENSG00000213144
12	119696821	AC084880.2	ENSG00000256311
12	119772516	CCDC60	ENSG00000183273
12	120031263	TMEM233	ENSG00000224982
12	120032305	AC002070.1	ENSG00000248636
12	120069190	RN7SKP197	ENSG00000252886
12	120105557	PRKAB1	ENSG00000111725
12	120137572	AC002563.1	ENSG00000255692
12	120315094	CIT	ENSG00000122966
12	120427672	BICDL1	ENSG00000135127
12	120555305	RAB35	ENSG00000111737
12	120632512	GCN1	ENSG00000089154
12	120639037	RPLP0	ENSG00000089157
12	120639093	PXN-AS1	ENSG00000255857
12	120703573	PXN	ENSG00000089159
12	120719939	NME2P1	ENSG00000123009
12	120729705	RNU4-2	ENSG00000202538
12	120731039	RNU4-1	ENSG00000200795
12	120740118	SIRT4	ENSG00000089163
12	120765591	PLA2G1B	ENSG00000170890
12	120806982	MSI1	ENSG00000135097
12	120807242	RPS27P25	ENSG00000239881
12	120827348	AC003982.1	ENSG00000256695
12	120875892	COX6A1	ENSG00000111775
12	120884214	TRIAP1	ENSG00000170855
12	120884240	GATC	ENSG00000257218
12	120888605	RPL31P52	ENSG00000219355
12	120907595	SRSF9	ENSG00000111786
12	120907652	DYNLL1	ENSG00000088986
12	120933742	NRAV	ENSG00000248008
12	120961245	RPL29P24	ENSG00000241030
12	120971282	RNF10	ENSG00000022840
12	120972152	COQ5	ENSG00000110871
12	121019200	POP5	ENSG00000167272
12	121078354	CABP1	ENSG00000157782
12	121079393	AC125616.1	ENSG00000256008
12	121124671	MLEC	ENSG00000110917
12	121148237	UNC119B	ENSG00000175970
12	121163537	ACADS	ENSG00000122971
12	121199394	AC069234.1	ENSG00000255946
12	121283449	ARF1P2	ENSG00000213137
12	121342173	SPPL3	ENSG00000157837
12	121352202	CLIC1P1	ENSG00000231313
12	121354547	RPL12P33	ENSG00000244585
12	121416345	HNF1A	ENSG00000135100
12	121418767	HNF1A-AS1	ENSG00000241388
12	121454304	C12orf43	ENSG00000157895
12	121477044	OASL	ENSG00000135114
12	121517644	AC079602.2	ENSG00000256963
12	121545022	AC079602.1	ENSG00000223538
12	121570621	P2RX7	ENSG00000089041
12	121647659	P2RX4	ENSG00000135124
12	121736110	CAMKK2	ENSG00000110931
12	121829764	AC048337.1	ENSG00000258435
12	121837698	ANAPC5	ENSG00000089053
12	121837843	RNF34	ENSG00000170633
12	122018695	KDM2B	ENSG00000089094
12	122018920	AC145422.1	ENSG00000256742
12	122110536	MORN3	ENSG00000139714
12	122150657	TMEM120B	ENSG00000188735
12	122235416	AC084018.1	ENSG00000272849
12	122240535	RHOF	ENSG00000139725
12	122241811	LINC01089	ENSG00000212694
12	122242085	SETD1B	ENSG00000139718
12	122294164	AC079360.1	ENSG00000256811
12	122301501	HPD	ENSG00000158104
12	122326636	PSMD9	ENSG00000110801
12	122356203	WDR66	ENSG00000158023
12	122457327	BCL7A	ENSG00000110987
12	122501211	AC156455.1	ENSG00000256546
12	122516627	MLXIP	ENSG00000175727
12	122652284	LRRC43	ENSG00000158113
12	122658745	IL31	ENSG00000204671
12	122688089	B3GNT4	ENSG00000176383
12	122712080	DIABLO	ENSG00000184047
12	122751067	VPS33A	ENSG00000139719
12	122881129	CLIP1-AS1	ENSG00000257097
12	122907178	CLIP1	ENSG00000130779
12	122985517	ZCCHC8	ENSG00000033030
12	123011546	RSRC2	ENSG00000111011
12	123011792	KNTC1	ENSG00000184445
12	123171671	AC026333.3	ENSG00000256249
12	123187889	HCAR2	ENSG00000182782
12	123201438	HCAR3	ENSG00000255398
12	123215389	HCAR1	ENSG00000196917
12	123237320	DENR	ENSG00000139726
12	123258873	CCDC62	ENSG00000130783
12	123319972	HIP1R	ENSG00000130787
12	123380990	VPS37B	ENSG00000139722
12	123459229	OGFOD2	ENSG00000111325
12	123466116	ABCB9	ENSG00000150967
12	123466196	ARL6IP4	ENSG00000182196
12	123565930	PITPNM2-AS1	ENSG00000251497
12	123634561	PITPNM2	ENSG00000090975
12	123717462	C12orf65	ENSG00000130921
12	123728560	MPHOSPH9	ENSG00000051825
12	123745526	AC068768.1	ENSG00000235423
12	123746606	AC068768.2	ENSG00000269980
12	123756880	CDK2AP1	ENSG00000111328
12	123834987	SBNO1	ENSG00000139697
12	123848414	AC137767.1	ENSG00000256092
12	123868319	KMT5A	ENSG00000183955
12	123921263	RILPL2	ENSG00000150977
12	123926398	AC145423.1	ENSG00000270445
12	123942187	SNRNP35	ENSG00000184209
12	124018264	RILPL1	ENSG00000188026
12	124069661	AC055713.1	ENSG00000247373
12	124070108	TMED2	ENSG00000086598
12	124086645	DDX55	ENSG00000111364
12	124101254	SNORA9B	ENSG00000206897
12	124118312	EIF2B1	ENSG00000111361
12	124118374	GTF2H3	ENSG00000111358
12	124155659	TCTN2	ENSG00000168778
12	124196864	ATP6V0A2	ENSG00000185344
12	124206185	RPL27P12	ENSG00000239215
12	124247041	DNAH10	ENSG00000197653
12	124419530	DNAH10OS	ENSG00000250091
12	124445790	AC068790.7	ENSG00000270130
12	124447363	AC068790.4	ENSG00000270048
12	124451175	AC068790.3	ENSG00000269997
12	124453125	AC068790.2	ENSG00000269938
12	124454890	AC068790.5	ENSG00000270061
12	124456260	AC068790.6	ENSG00000270095
12	124457377	CCDC92	ENSG00000119242
12	124457669	ZNF664	ENSG00000179195
12	124490771	AC068790.1	ENSG00000256827
12	124634140	RFLNA	ENSG00000178882
12	124690773	AC026358.1	ENSG00000256596
12	124997767	AC073592.1	ENSG00000214650
12	125052009	NCOR2	ENSG00000196498
12	125367213	SCARB1	ENSG00000073060
12	125400092	MIR5188	ENSG00000265345
12	125401913	UBC	ENSG00000150991
12	125420440	RPL22P19	ENSG00000241129
12	125473666	DHX37	ENSG00000150990
12	125478245	BRI3BP	ENSG00000184992
12	125549924	AACS	ENSG00000081760
12	125671381	TMEM132B	ENSG00000139364
12	126467919	LINC00939	ENSG00000249267
12	126843847	AC007368.1	ENSG00000255595
12	126890073	AC007368.2	ENSG00000256494
12	126927026	LINC02347	ENSG00000214043
12	126996256	AC006065.1	ENSG00000255853
12	127008793	NDUFA5P6	ENSG00000256310
12	127150109	AC006065.4	ENSG00000256732
12	127175024	AC069235.1	ENSG00000255998
12	127210815	LINC00943	ENSG00000189238
12	127256956	LINC00944	ENSG00000256128
12	127359235	LINC02372	ENSG00000249873
12	127359366	AC078878.2	ENSG00000256286
12	127544945	LINC02405	ENSG00000249345
12	127631076	AC079949.1	ENSG00000256001
12	127768827	LINC02376	ENSG00000256292
12	127804530	AC073913.1	ENSG00000256496
12	127824616	LINC02375	ENSG00000256362
12	128108697	AC025252.2	ENSG00000257035
12	128121011	LINC02411	ENSG00000256022
12	128399916	LINC00507	ENSG00000256193
12	128425279	LINC00508	ENSG00000256971
12	128511710	LINC02441	ENSG00000256643
12	128602676	LINC02369	ENSG00000256551
12	128602761	LINC02368	ENSG00000256659
12	128751947	TMEM132C	ENSG00000181234
12	129308527	SLC15A4	ENSG00000139370
12	129337971	GLT1D1	ENSG00000151948
12	129429747	AC069262.1	ENSG00000255838
12	129497880	NLRP9P1	ENSG00000256581
12	129594237	TMEM132D-AS1	ENSG00000249196
12	129693145	TMEM132D-AS2	ENSG00000256699
12	130339488	AC055717.1	ENSG00000251536
12	130388210	TMEM132D	ENSG00000151952
12	130529601	LINC02418	ENSG00000214039
12	130554869	LINC02419	ENSG00000256906
12	130646800	FZD10-DT	ENSG00000250208
12	130647003	FZD10	ENSG00000111432
12	130734223	AC026336.2	ENSG00000259862
12	130822431	PIWIL1	ENSG00000125207
12	130905563	AC063926.1	ENSG00000256064
12	131002461	RIMBP2	ENSG00000060709
12	131135915	AC095350.1	ENSG00000256343
12	131295150	AC073912.1	ENSG00000256250
12	131297166	AC073912.2	ENSG00000256299
12	131323810	STX2	ENSG00000111450
12	131356423	RAN	ENSG00000132341
12	131438451	ADGRD1	ENSG00000111452
12	131462106	AC073862.1	ENSG00000256204
12	131478520	ADGRD1-AS1	ENSG00000256151
12	131520031	AC078925.1	ENSG00000256810
12	131649555	LINC01257	ENSG00000204603
12	131777720	RPS6P20	ENSG00000226356
12	131832014	LINC02370	ENSG00000230294
12	131855160	AC140118.1	ENSG00000256484
12	131977495	AC073578.1	ENSG00000256209
12	132107747	AC117500.3	ENSG00000256258
12	132132665	LINC02414	ENSG00000256424
12	132147140	AC117500.1	ENSG00000249926
12	132152036	RPS6P21	ENSG00000243499
12	132195633	SFSWAP	ENSG00000061936
12	132242591	AC117500.2	ENSG00000255933
12	132312937	MMP17	ENSG00000198598
12	132341964	AC131009.2	ENSG00000256955
12	132379195	ULK1	ENSG00000177169
12	132413743	AC131009.1	ENSG00000255992
12	132413896	PUS1	ENSG00000177192
12	132434507	EP400	ENSG00000183495
12	132568827	EP400P1	ENSG00000185684
12	132628879	DDX51	ENSG00000185163
12	132628992	NOC4L	ENSG00000184967
12	132674239	LINC02361	ENSG00000256576
12	132674757	AC138466.1	ENSG00000256312
12	132851976	AC148477.3	ENSG00000256943
12	132855005	AC148477.2	ENSG00000256542
12	132905788	GALNT9	ENSG00000182870
12	132906435	AC148477.1	ENSG00000255916
12	133033745	AC079031.1	ENSG00000256783
12	133038827	AC079031.2	ENSG00000256875
12	133066136	FBRSL1	ENSG00000112787
12	133187036	LRCOL1	ENSG00000204583
12	133195365	P2RX2	ENSG00000187848
12	133263944	POLE	ENSG00000177084
12	133264191	PXMP2	ENSG00000176894
12	133287404	PGAM5	ENSG00000247077
12	133321741	AC135586.1	ENSG00000256108
12	133338473	ANKLE2	ENSG00000176915
12	133402286	RPS11P5	ENSG00000232888
12	133405443	GOLGA3	ENSG00000090615
12	133464427	AC127070.1	ENSG00000236617
12	133476569	AC127070.3	ENSG00000255703
12	133485771	CHFR	ENSG00000072609
12	133488055	AC127070.2	ENSG00000250790
12	133532891	ZNF605	ENSG00000196458
12	133562950	ZNF26	ENSG00000198393
12	133613807	AC073911.1	ENSG00000246394
12	133613877	ZNF84	ENSG00000198040
12	133656423	ZNF140	ENSG00000196387
12	133692277	AC026786.2	ENSG00000271963
12	133702064	RPL23AP67	ENSG00000240991
12	133707058	ZNF891	ENSG00000214029
12	133707160	ZNF10	ENSG00000256223
12	133757994	ZNF268	ENSG00000090612
12	133812680	ANHX	ENSG00000227059
13	19239374	FEM1AP4	ENSG00000235876
13	19254633	TERF1P5	ENSG00000226361
13	19271142	FAM207BP	ENSG00000228797
13	19316857	CYP4F34P	ENSG00000244155
13	19382157	SNX18P26	ENSG00000227568
13	19412237	RHOT1P3	ENSG00000242756
13	19446106	ANKRD20A9P	ENSG00000206192
13	19469369	SNX19P2	ENSG00000235500
13	19479578	LINC00408	ENSG00000226250
13	19497904	AL355516.1	ENSG00000231358
13	19582398	LINC00442	ENSG00000232685
13	19593475	USP24P1	ENSG00000229375
13	19606765	GTF2IP3	ENSG00000187721
13	19636857	PHF2P2	ENSG00000226057
13	19700538	CENPIP1	ENSG00000224778
13	19726446	AL139327.3	ENSG00000234894
13	19745333	SMPD4P2	ENSG00000229147
13	19755991	TUBA3C	ENSG00000198033
13	19756172	AL139327.1	ENSG00000121388
13	19801571	PSPC1P1	ENSG00000227879
13	19838012	AL139327.2	ENSG00000232243
13	19879764	MRPL3P1	ENSG00000215349
13	19918964	ANKRD26P3	ENSG00000237636
13	19919188	LINC00421	ENSG00000236834
13	19923276	PARP4P2	ENSG00000224976
13	19956347	CCNQP3	ENSG00000231184
13	19983668	AL356259.1	ENSG00000229791
13	20110902	TPTE2	ENSG00000132958
13	20135408	ESRRAP1	ENSG00000215572
13	20139039	CASC4P1	ENSG00000238132
13	20144427	MRPS31P2	ENSG00000232894
13	20161257	LINC00350	ENSG00000225316
13	20207787	MPHOSPH8	ENSG00000196199
13	20248763	PSPC1-AS2	ENSG00000226352
13	20357141	PSPC1	ENSG00000121390
13	20392758	ST6GALNAC4P1	ENSG00000233469
13	20437775	ZMYM5	ENSG00000132950
13	20532809	ZMYM2	ENSG00000121741
13	20646275	KRR1P1	ENSG00000237672
13	20676839	LINC01072	ENSG00000236076
